id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4677465,"Spacious family home, next to center & Vondelpark",11994313,Sanne,,De Baarsjes - Oud-West,52.3581878,4.860038418,Entire home/apt,110,2,23,04/12/2016,0.84,1,13
17005411,EXTRAORDINARY home for 2!,113977564,Willem,,De Baarsjes - Oud-West,52.37245626,4.863047553,Entire home/apt,79,2,10,28/03/2017,6.25,29,0
16153438,Authentic City Center Apartment,8064016,Nicoline,,De Baarsjes - Oud-West,52.36119726,4.868965557,Entire home/apt,175,2,1,02/01/2017,0.33,1,125
5989126,Lovely modern house nearby center,14534930,Carlijn,,De Baarsjes - Oud-West,52.36924649,4.863260452,Entire home/apt,110,3,18,21/03/2017,0.92,1,3
6246315,Spacious & bright apartment in museum district,32431896,Len,,De Baarsjes - Oud-West,52.36170365,4.877435332,Entire home/apt,250,2,32,31/03/2017,1.42,1,0
1992088,YOUR OWN ROOM IN THE CENTER,10270816,André,,De Baarsjes - Oud-West,52.36693263,4.874470468,Private room,88,2,20,13/03/2017,0.54,1,91
2382064,Last Minute to Amsterdam in February,8122713,Manel,,De Baarsjes - Oud-West,52.37311049,4.860219246,Entire home/apt,80,2,1,10/02/2017,0.58,1,0
9599827,Cosy Duplex APT near Center & Vondelpark,46691672,Eva & Kobe,,De Baarsjes - Oud-West,52.36427187,4.862644732,Entire home/apt,89,2,12,28/07/2016,0.73,28,0
3313902,Cute bedroom with balcony in A´dam,6658875,Natalia,,De Baarsjes - Oud-West,52.36282733,4.852499651,Private room,65,4,26,06/08/2016,0.79,1,91
17133610,Central cozy bedroom close to city and vondelpark,58623123,Nadja,,De Baarsjes - Oud-West,52.36245296,4.860162332,Private room,45,1,8,23/03/2017,5.33,1,0
15266364,Spacious apartment near Vondelpark,97115314,Linde,,De Baarsjes - Oud-West,52.3585734,4.851727098,Entire home/apt,100,2,4,19/03/2017,0.81,1,0
12218939,Charming room & great location,9137095,Roos,,De Baarsjes - Oud-West,52.36353876,4.876610499,Entire home/apt,75,1,0,,,3,0
14351181,Lovely room in creative house!,13175294,Bibi,,De Baarsjes - Oud-West,52.37064823,4.859999532,Private room,50,2,5,14/03/2017,1.29,1,5
11170356,"Charming, spacious, and light apartment, in the middle of Amsterdam",6495502,Joyce,,De Baarsjes - Oud-West,52.36581655,4.874139912,Entire home/apt,198,2,31,04/01/2017,2.52,1,154
4059685,Lovely Apt. at Vondelpak  & Centre,9532473,Leon,,De Baarsjes - Oud-West,52.3609882,4.863132691,Private room,50,2,55,13/03/2017,1.81,2,258
4455237,Charming house close to city center,7804507,Anke,,De Baarsjes - Oud-West,52.37037238,4.86239825,Entire home/apt,150,3,6,05/01/2017,0.21,1,0
4684609,Amazing Flat Near Centrum Amsterdam,23695599,Janina,,De Baarsjes - Oud-West,52.36122076,4.860500579,Private room,89,2,4,19/10/2015,0.18,1,159
9609542,"Bright, stylish spacious family apt",26487892,Kiene,,De Baarsjes - Oud-West,52.36312912,4.875991623,Entire home/apt,160,7,0,,,1,0
15427964,Cute little French style appt in city centre,16607199,Sophie,,De Baarsjes - Oud-West,52.36999766,4.864783227,Private room,80,1,7,19/02/2017,1.42,1,30
12803920,Amazing appartment with balcony,29446363,David,,De Baarsjes - Oud-West,52.36119826,4.862202881,Entire home/apt,210,1,2,14/08/2016,0.26,1,90
5099433,Canal view cool apartment,22046209,Louis,,De Baarsjes - Oud-West,52.36686631,4.86096001,Entire home/apt,154,1,48,12/03/2017,3.14,1,41
6779430,Nice appartment in upcoming West,35487292,Marinus,,De Baarsjes - Oud-West,52.37198083,4.850046079,Entire home/apt,130,2,39,26/03/2017,1.9,1,92
15198680,Cool Cozy  2person studio in Oud-west (Vondelpark),96515697,Rik,,De Baarsjes - Oud-West,52.36256888,4.864187551,Private room,90,2,9,19/03/2017,1.48,1,0
13894332,603 Nassaukade Apartment Top Floor,81393380,Niels (Welcome Back),,De Baarsjes - Oud-West,52.36618258,4.877719151,Private room,180,7,3,28/01/2017,0.6,5,30
15159529,Charming apartment with garden close to museums,11765273,Guido,,De Baarsjes - Oud-West,52.36346438,4.876344414,Entire home/apt,160,2,17,26/03/2017,2.82,1,11
9266543,A home away from home in Amsterdam,43923147,Kora,,De Baarsjes - Oud-West,52.37218063,4.862376137,Entire home/apt,95,2,1,15/12/2015,0.06,1,0
8349036,Apartement with balcony and amazing view!!,44004267,Edith,,De Baarsjes - Oud-West,52.35682518,4.855865738,Entire home/apt,250,1,0,,,2,336
3067783,Private studio op top locatie in Amsterdam,15611971,Jolanda,,De Baarsjes - Oud-West,52.36662701,4.872871377,Private room,72,1,156,19/03/2017,4.75,1,17
16471181,CHEERFUL homey home for 4!,87871054,Wouter,,De Baarsjes - Oud-West,52.37264161,4.864842394,Entire home/apt,149,2,3,19/02/2017,1.13,28,0
9075480,Stylish home in Amsterdam West,47331894,Ashley,,De Baarsjes - Oud-West,52.36448093,4.857300301,Entire home/apt,78,2,2,18/12/2016,0.14,1,0
6640744,atmospheric and spacious apartment,34368014,Henk,,De Baarsjes - Oud-West,52.36056616,4.868003098,Entire home/apt,99,1,113,14/10/2016,5.12,1,91
13488645,Fijne benedenwoning met tuin Oud-West,53151503,Myrthe,,De Baarsjes - Oud-West,52.36559016,4.863955128,Entire home/apt,85,1,1,19/06/2016,0.1,1,0
13755745,Stylish apartment at amazing location,80625913,Anna,,De Baarsjes - Oud-West,52.36768748,4.867210195,Entire home/apt,125,2,12,13/11/2016,1.34,1,0
277011,nice apartment in centre amsterdam,1446698,Eva,,De Baarsjes - Oud-West,52.35829508,4.859091948,Entire home/apt,100,4,12,11/03/2017,0.21,1,0
13330904,Luxury apartment - Park View - near City Center,16269640,Victoria,,De Baarsjes - Oud-West,52.36007138,4.864772179,Entire home/apt,94,4,1,02/01/2017,0.33,1,0
9753262,Vond.park/Leidse/Museumplein studio,8626204,Stefanie,,De Baarsjes - Oud-West,52.36054177,4.859003391,Entire home/apt,68,4,0,,,1,0
6617173,Whole house with garden near centre,6535544,H.T.,,De Baarsjes - Oud-West,52.36137665,4.871661784,Entire home/apt,126,21,0,,,2,0
6839504,Great apartment with private garden,6572290,Caroline,,De Baarsjes - Oud-West,52.36760316,4.865235317,Entire home/apt,110,2,11,27/03/2017,0.72,1,4
16186096,Stylish and Light Apartment in Amsterdam,8447078,Lars,,De Baarsjes - Oud-West,52.37115382,4.857304846,Entire home/apt,175,2,2,02/03/2017,1.03,1,155
10083533,Modern apartment in city centre,5695562,Luca,,De Baarsjes - Oud-West,52.36662488,4.873511539,Private room,200,2,0,,,1,0
8417290,"Nice 3br home for families or couples, Vondelpark!",16146283,Jikke,,De Baarsjes - Oud-West,52.36015171,4.855463136,Entire home/apt,110,2,6,10/10/2016,0.39,1,0
16145607,Cozy & bright apartment in Amsterdam's Oud West,14636168,Ricarda,,De Baarsjes - Oud-West,52.36662102,4.867203026,Entire home/apt,119,2,0,,,1,0
16379908,Stay in the heart of Amsterdam,76597404,Pierre,,De Baarsjes - Oud-West,52.36289421,4.879282058,Entire home/apt,150,2,0,,,2,15
16791264,"Modern, light &cosy rooftop bedroom in city centre",39997205,Robin,,De Baarsjes - Oud-West,52.35775776,4.857718826,Private room,82,1,13,02/04/2017,6.84,1,25
474452,xx,2352274,Alexander,,De Baarsjes - Oud-West,52.36974543,4.860264786,Entire home/apt,125,3,27,07/12/2016,0.57,1,0
222516,Experience Amsterdam in 2017 - cozy flat in West,1155595,Alex,,De Baarsjes - Oud-West,52.36109823,4.858935153,Entire home/apt,100,3,73,02/01/2017,1.1,1,24
8714969,Cozy apartment on the canal,3466926,Roni,,De Baarsjes - Oud-West,52.36783218,4.871315171,Entire home/apt,170,2,2,12/10/2016,0.34,1,0
16047281,Nice modern apartment 5min walk from Leidseplein,5017341,Damyan,,De Baarsjes - Oud-West,52.36789325,4.874342778,Entire home/apt,160,2,4,26/03/2017,1.32,1,74
14411079,"Great apartment, great location! 10 mins to centre",88640948,Martine,,De Baarsjes - Oud-West,52.37325454,4.859643455,Entire home/apt,99,2,7,26/03/2017,1,1,120
4578467,Cosy bedroom in artsy apartment!,7404442,Nina,,De Baarsjes - Oud-West,52.37257172,4.863314665,Private room,72,2,4,18/10/2015,0.14,1,0
8903842,Light & comfy apartment in west,38990269,Marieke,,De Baarsjes - Oud-West,52.35948926,4.85504319,Entire home/apt,85,2,15,18/10/2016,0.87,1,294
6057972,Spacious apartment in city centre,18270844,Megan,,De Baarsjes - Oud-West,52.37394254,4.857894281,Entire home/apt,145,10,3,12/02/2017,0.15,1,35
13728450,"Cosy, close to Vondelpark in trendy street @West",1616947,Denise,,De Baarsjes - Oud-West,52.36372834,4.864532008,Entire home/apt,115,3,7,20/03/2017,1.07,1,0
9720935,Ground (2-) floor apartment in West,50177035,Marlous,,De Baarsjes - Oud-West,52.36842189,4.859005318,Entire home/apt,150,2,4,02/01/2017,0.26,1,0
14723530,Cute apartment close to Foodhallen and Vondelpark,20017144,Eveline,,De Baarsjes - Oud-West,52.36566999,4.867347148,Entire home/apt,150,2,3,25/09/2016,0.46,1,0
15951158,"Spacious, charming, voted best location by locals!",17468921,Dennie,,De Baarsjes - Oud-West,52.36898619,4.869113276,Entire home/apt,130,2,4,25/12/2016,0.93,2,0
8581083,"Lovely, characteristic Amsterdam home near centre",6248265,Johanna,,De Baarsjes - Oud-West,52.3624116,4.851094152,Entire home/apt,89,2,6,08/02/2017,0.37,1,159
8744921,Cozy apartment with garden,44152155,Robert,,De Baarsjes - Oud-West,52.36750133,4.851852512,Entire home/apt,85,2,3,02/01/2017,0.64,1,0
4878292,Cozy ground floor apartment,18162272,Fokkelien,,De Baarsjes - Oud-West,52.36819424,4.873267772,Entire home/apt,100,4,2,26/04/2016,0.16,1,0
8843219,Nice family home in de baarsjes,10054580,Lieke,,De Baarsjes - Oud-West,52.36980235,4.85893013,Entire home/apt,99,3,3,02/11/2015,0.17,1,15
13692878,Comfy light apt next to Jordaan with canal view,25292240,Lotte,,De Baarsjes - Oud-West,52.36868173,4.873718808,Entire home/apt,99,2,0,,,1,0
7333159,4p cosy familyhouse Amsterdam city,10909279,Lonneke,,De Baarsjes - Oud-West,52.36295431,4.872592081,Entire home/apt,350,1,2,31/07/2015,0.1,1,34
162467,Modern 1bedroom app. near city cent,776296,Nicole,,De Baarsjes - Oud-West,52.36367589,4.855056297,Entire home/apt,115,4,33,27/03/2017,0.65,1,91
978852,Lovely Room in nice apartment,3879155,S,,De Baarsjes - Oud-West,52.3739824,4.862960454,Private room,76,2,144,30/12/2016,3.02,1,27
1830848,Lovely house with cat,9575316,Maaike,,De Baarsjes - Oud-West,52.36836494,4.867561997,Entire home/apt,100,3,17,24/02/2017,0.47,1,0
249359,Central apartment @ the Vondelpark!,1254543,Ingrid,,De Baarsjes - Oud-West,52.36011231,4.866333504,Entire home/apt,140,3,25,02/01/2017,0.51,1,342
11235093,Ground floor apartment with garden next to park,58573877,Bart,,De Baarsjes - Oud-West,52.36783364,4.850728215,Entire home/apt,100,2,3,01/01/2017,0.26,1,0
17136286,"Gezellig appartement in Oud West, makkelijk met OV",7792631,Sophie,,De Baarsjes - Oud-West,52.3690435,4.867847575,Entire home/apt,145,1,1,26/03/2017,1,1,0
1735305,2-level TOP apartment (Vondelpark),9139745,Philip,,De Baarsjes - Oud-West,52.36348015,4.876741521,Entire home/apt,225,2,5,20/02/2017,0.63,1,92
11369083,2 floor apartment + roof terrace,852615,Lilian,,De Baarsjes - Oud-West,52.36715886,4.850182095,Entire home/apt,95,4,0,,,1,3
12548730,Big and light appartement 80m2,57296071,Sahbi,,De Baarsjes - Oud-West,52.360931,4.855098954,Entire home/apt,125,1,9,19/02/2017,0.84,1,254
17716329,"Spacious apartment, great location + roof terrace",25543119,Leonardo,,De Baarsjes - Oud-West,52.36753607,4.866768057,Entire home/apt,183,2,0,,,1,0
5067852,Lovely bright apartment in Oud-West,3566867,Veere,,De Baarsjes - Oud-West,52.35984469,4.863011103,Entire home/apt,99,2,8,30/10/2016,0.33,1,4
17382728,"Lovely apartment with private room, sunny balcony!",18490460,Jeffrey,,De Baarsjes - Oud-West,52.36001912,4.85307286,Entire home/apt,115,2,1,12/03/2017,1,1,16
1734745,Canal House in the Centrum,9137400,Selcuk,,De Baarsjes - Oud-West,52.36509772,4.873536934,Entire home/apt,139,3,6,30/03/2016,0.14,1,361
13229193,Great apartment in great area with rooftop terrace,74264216,Pieter,,De Baarsjes - Oud-West,52.36215836,4.86377401,Entire home/apt,110,2,1,03/07/2016,0.11,1,0
5923681,2 bedroom canal view appartment,19575248,Adriaan,,De Baarsjes - Oud-West,52.36641825,4.876071901,Entire home/apt,199,3,26,23/02/2017,1.14,1,0
10964393,Cosy place near city centre!,56874120,Mandy,,De Baarsjes - Oud-West,52.36055162,4.855662894,Entire home/apt,85,2,4,11/08/2016,0.32,1,0
17716290,Lovely apartment in Amsterdam West,15113027,Fieke,,De Baarsjes - Oud-West,52.37258334,4.857817582,Entire home/apt,74,4,1,26/03/2017,1,1,0
9932298,Nice family apartment with garden,51053530,Carmen,,De Baarsjes - Oud-West,52.36244695,4.85060736,Entire home/apt,145,3,13,05/03/2017,0.91,1,13
5657032,De Hallen Amsterdam Canal Apartment,20046317,Peter,,De Baarsjes - Oud-West,52.36556224,4.872763439,Entire home/apt,100,4,46,21/02/2017,1.93,1,0
13460767,Cozy place walking distance to Leidseplein!,76933892,Tim,,De Baarsjes - Oud-West,52.36702032,4.87309638,Entire home/apt,110,2,2,02/09/2016,0.24,1,0
12287673,Private room in Apartment with great location,18815564,Santiago,,De Baarsjes - Oud-West,52.36259215,4.856587758,Private room,100,1,3,04/07/2016,0.27,1,0
12801086,Garden Appartment Amsterdam west,20612427,Saskia,,De Baarsjes - Oud-West,52.36721233,4.851040678,Entire home/apt,100,1,0,,,1,0
6713068,Bright room in Amsterdam Oud West,6196100,Victoria,,De Baarsjes - Oud-West,52.36632142,4.866130197,Private room,65,1,32,26/03/2017,1.45,1,95
16185409,Lovely New Apartment near Vondelpark,105689068,Willem,,De Baarsjes - Oud-West,52.36018097,4.859506989,Entire home/apt,89,1,11,19/03/2017,2.92,1,0
8381720,Spacious design apt. with balcony,9558251,Marije,,De Baarsjes - Oud-West,52.37162012,4.859724561,Entire home/apt,130,2,1,03/01/2016,0.07,1,0
15033626,3 floors Familyhome with garden.Next to Vondelpark,15225846,Wieger,,De Baarsjes - Oud-West,52.36240937,4.870518363,Entire home/apt,215,2,2,11/02/2017,0.36,1,3
849993,Central design apt in pretty street,4438302,Esmé,,De Baarsjes - Oud-West,52.36469272,4.877217955,Entire home/apt,160,2,8,30/10/2016,0.15,1,17
6708348,Stylish & cosy apartment (80 m2),4643479,Maartje,,De Baarsjes - Oud-West,52.36470879,4.876811373,Entire home/apt,136,2,20,26/03/2017,0.92,1,172
4522340,Spacious newly renovated apartment in the Baarsjes,8307629,Mara,,De Baarsjes - Oud-West,52.36949254,4.85427305,Entire home/apt,125,2,4,23/10/2016,0.62,1,5
6839285,Cozy soul decorated studio,30751498,Silvia,,De Baarsjes - Oud-West,52.36311796,4.879208666,Entire home/apt,100,2,33,31/03/2017,1.6,1,5
7068665,Charming apartment near Vondelpark,12853047,Marieke,,De Baarsjes - Oud-West,52.36021367,4.855021845,Entire home/apt,107,2,6,04/10/2015,0.29,1,0
6478838,Apartment 3 minutes from Vondelpark,5722162,Ernst,,De Baarsjes - Oud-West,52.36035115,4.854140672,Entire home/apt,180,3,8,16/05/2016,0.36,2,0
13138429,Great Apartment near Jordaan and Vondelpark,5120414,Raymond,,De Baarsjes - Oud-West,52.36550052,4.859851449,Entire home/apt,199,2,0,,,1,0
779101,Spacious and cozy apartment,4108241,Michiel,,De Baarsjes - Oud-West,52.37190275,4.862181222,Entire home/apt,85,4,3,14/09/2015,0.06,1,358
14217117,Spacious and light appartment in West,6249647,Paul,,De Baarsjes - Oud-West,52.36624172,4.860153561,Entire home/apt,150,2,5,25/03/2017,0.76,1,0
8903636,Nassau Canal Apartment A,13405827,Capital Apartments,,De Baarsjes - Oud-West,52.37137247,4.873351358,Entire home/apt,185,3,26,13/11/2016,1.48,24,126
17775093,Apartment in a perfect location near city centre,18578435,Margreet,,De Baarsjes - Oud-West,52.3708659,4.852756701,Entire home/apt,80,5,0,,,1,140
15575572,Nice private room near centre!,15919914,Michael,,De Baarsjes - Oud-West,52.36892128,4.854468493,Private room,85,2,3,20/11/2016,0.56,2,0
16805596,Stylish apartment with channel view!,99342405,Rob,,De Baarsjes - Oud-West,52.37229632,4.856175194,Entire home/apt,79,2,2,19/03/2017,0.95,1,58
7166878,Apartm. with 2 cats near centre,12959448,Elise En Stefano,,De Baarsjes - Oud-West,52.36369486,4.861123391,Entire home/apt,115,1,19,19/02/2017,0.92,1,60
5854249,Large modern 4p apartment!,4979621,Jorrit&Dirk,,De Baarsjes - Oud-West,52.3619174,4.853788067,Entire home/apt,150,2,13,26/06/2016,0.55,42,0
15031185,Become a real citizen of Amsterdam,5233237,Ernest,,De Baarsjes - Oud-West,52.36395537,4.852564858,Entire home/apt,90,2,2,10/03/2017,0.34,1,340
9263993,Beautiful appartment in Oud-West,6076845,Jerome,,De Baarsjes - Oud-West,52.36035279,4.861842454,Entire home/apt,90,3,21,01/10/2016,1.23,1,210
6280228,"Cosy,clean and renotaved appartment",32646870,Femke,,De Baarsjes - Oud-West,52.37117571,4.85128288,Entire home/apt,85,5,7,17/11/2016,0.31,1,152
7396213,Appartement in oud-west,20147980,Pepijn,,De Baarsjes - Oud-West,52.36679676,4.86605261,Private room,80,1,2,16/08/2015,0.1,1,0
17914739,Modern & Stylish APT in De Baarsjes!!!,1464510,Michiel And Jane,,De Baarsjes - Oud-West,52.36705142,4.855030209,Entire home/apt,129,2,0,,,38,8
13720429,Beautiful apartment near Leidse / Museum Square,13802555,Charissa,,De Baarsjes - Oud-West,52.36416405,4.878149859,Entire home/apt,100,1,0,,,1,0
5004138,Spaciously appartment,14680031,Fleur,,De Baarsjes - Oud-West,52.36590023,4.875033255,Entire home/apt,400,1,0,,,1,1
3955550,Design apartment near Vondelpark,490564,Brechtje+Marijn,,De Baarsjes - Oud-West,52.36010752,4.866706781,Entire home/apt,119,2,26,13/03/2017,0.85,1,153
13985317,Apartment in a trendy area,49480663,Mark,,De Baarsjes - Oud-West,52.36420214,4.862750199,Entire home/apt,89,2,4,13/11/2016,0.48,1,0
11156343,Family Design House in Trendy West!,58014224,Emily,,De Baarsjes - Oud-West,52.36798033,4.862611725,Entire home/apt,299,3,3,05/09/2016,0.24,1,3
13531067,"AMSTERDAM, OUD-WEST",36775877,Raquel,,De Baarsjes - Oud-West,52.36667871,4.865594944,Private room,100,2,6,23/10/2016,0.63,1,1
10379343,"2 beds, great canal view Amsterdam",8543234,Priscilla,,De Baarsjes - Oud-West,52.37149791,4.864391448,Private room,45,7,13,22/09/2016,1.08,10,327
14865432,Tastefull decorated apartment in Hip West,93121078,Yulia,,De Baarsjes - Oud-West,52.3634575,4.855050939,Entire home/apt,90,2,3,27/11/2016,0.44,1,10
11984967,Lovely Appartment with Garden,3477813,Marieke,,De Baarsjes - Oud-West,52.37224239,4.854313326,Entire home/apt,89,5,2,25/06/2016,0.16,1,0
2560010,Cosy single basementroom CENTRE,13098216,Elianne,,De Baarsjes - Oud-West,52.36537246,4.875539472,Private room,56,3,52,01/04/2017,1.69,3,93
13465532,"Romantic house in easy Amsterdam, garden and cats",15625753,Pollo,,De Baarsjes - Oud-West,52.36375757,4.871988086,Entire home/apt,350,5,0,,,1,6
6191027,Beautiful apartment near Vondelpark,4384307,Anne,,De Baarsjes - Oud-West,52.36121524,4.866281443,Entire home/apt,128,1,14,01/01/2017,0.61,1,96
17181000,Beautiful 2-story home!,115615582,Audrey,,De Baarsjes - Oud-West,52.36988367,4.861937553,Entire home/apt,130,2,0,,,1,28
13760586,Fresh and bright in Baarsjes,14694975,Robin&Thaís,,De Baarsjes - Oud-West,52.37080139,4.853345068,Entire home/apt,115,3,1,02/08/2016,0.12,1,22
7890890,"♥ Family home with garden, Oud West",25049789,Sanne,,De Baarsjes - Oud-West,52.36518697,4.876026105,Entire home/apt,225,5,2,28/07/2016,0.18,1,0
2122545,"Beautiful apartment, next to Vondelpark and center",10823862,Jelle,,De Baarsjes - Oud-West,52.36166328,4.8663722,Entire home/apt,85,2,0,,,1,0
6946461,"Big, sunny apt, central to all!",5414086,Jessica,,De Baarsjes - Oud-West,52.36123147,4.874783284,Entire home/apt,195,5,10,23/03/2017,0.65,1,341
872372,"Cosy,clean&spacious room Vondelpark",4585541,Marcella,,De Baarsjes - Oud-West,52.36268856,4.853074593,Private room,59,1,40,26/03/2017,1.29,2,340
9690677,Bright & Modern Apartment,40565986,Claudia,,De Baarsjes - Oud-West,52.36846678,4.861157574,Entire home/apt,180,1,2,17/01/2016,0.13,2,0
14246597,Cosy Private Room - Amsterdam center,10568026,Fanny,,De Baarsjes - Oud-West,52.36052716,4.867838796,Private room,60,4,11,14/03/2017,1.42,1,0
789743,Groundfloor Lofty Apt | Artful Stay,965667,Sharon,,De Baarsjes - Oud-West,52.36414438,4.876743498,Entire home/apt,285,7,128,20/03/2017,2.43,3,305
4419248,Apartment w/ rooftop terrace!,22940081,Jordi,,De Baarsjes - Oud-West,52.36637286,4.871313339,Entire home/apt,100,2,25,16/03/2017,1.03,1,0
2941649,Ideal apartment nice neighbourhood!,14107640,Diana,,De Baarsjes - Oud-West,52.37322138,4.85890845,Entire home/apt,95,2,9,13/02/2016,0.28,1,0
